,text,annotations,language,created_at,month,day,source
553,#温州辟谣# 【关注 | 钟南山团队为什么建议严格防控至4月底？】据报道，近日，钟南山院士团队在《Journal of Thoracic Disease》期刊发表研究文章。该研究把1月23日前后的人口迁徙数据及最新的COVID-19流行病学数据，整合到经典传染病学预测模型中，并得出流行曲线。关注 | 钟南山团队为什么建议严格防控至4月底？ ,,cn,昨天 15:25,3,3,weibo
554,"OMS: República de Corea, Italia, Irán y Japón, motivo de mayor preocupación por COVID-19 世卫组织:韩国、意大利、伊朗和日本的疫情状况最令人担忧网页链接 ",,cn,昨天 15:19,3,3,weibo
555,#教主下跪  李万熙，88岁，韩国新天地教会会长，周一举行记者招待会，全程道歉，表示“我向人民表示深深的歉意”，一度下跪。之前，韩国舆论指责新天地教会隐瞒会众名单，上百名信徒躲避检查，造成COVID-19传播，要求检查部门追究其过失杀人罪，但李万熙当时将疫情归咎为“嫉妒新天地教会快速发展 ...全文,,cn,昨天 15:16,3,3,weibo
556,【三星折叠屏机Galaxy Z Flip在华全网再售罄】韩联社消息，在新型冠状病毒（COVID-19）疫情冲击消费市场的情况下，三星电子旗下新款折叠屏手机Galaxy Z Flip在华二次开售仅30分钟就全部售罄。据中国电子业界3日消息，三星电子当天上午10点在三星网上商城、天猫、京东、苏宁等线上渠道开启Galaxy Z Flip ...全文,,cn,昨天 13:29,3,3,weibo
557,"【#英闻解码#今日破译：coronavirus】Disease caused by the novel coronavirus officially has a name: Covid-19。因新型冠状病毒而引发的疫情有了一个官方名称: Covid-19, 是2019年冠状病毒疾病的缩写。什么是Coronavirus？ 英闻解码，为你破译。 凤凰卫视的微博视频 ",,cn,3/2/20,3,2,weibo
558,"#新型冠状病毒肺炎# 【 深圳“0”新增，累计418例！】Shenzhen had zero new confirmed COVID-19 case on Mar. 2, and the total number of confirmed cases in the city remains at 418, according to the latest figures released by the Health Commission of Shenzhen Municipality today. ",,cn,昨天 13:18,3,3,weibo
559,#湾区新闻快报# 【圣塔克拉拉新增2名新冠肺炎确诊病例 全县共计9例】圣塔克拉拉县公共卫生部门周一确认了两例新的 COVID-19病例，这使该县的病例总数达到9例。网页链接 ,,cn,昨天 13:14,3,3,weibo
560,#湾区新闻快报# 【脸书捐款支持旧金山华埠商业】自新冠病毒（Covid-19）爆发以来，旧金山中国城商业就因谣言受到很大影响。现在，脸书捐赠2万元，目的是向中国城传达支持其小商业发展的清晰信息。网页链接 ,,cn,昨天 13:12,3,3,weibo
561,#超算加速新冠病毒研究#英特尔、联想以及华大基因今天宣布，三家公司正携手加快COVID-19#新型冠状病毒#的基因组特性分析。来自英特尔及联想的专业技术与生命科学专家将通力合作，为华大基因的研究人员提供全新的大数据分析技术和计算。#抗疫中的企业力量#详情>>  用超算加速新冠病毒研究，这3家公司宣布联手！ ,,cn,昨天 08:47,3,3,weibo
562,【韩济州暂停****一个月 游客大减重创旅游业】#韩国时局# #新型冠状病毒#（#COVID-19#）疫情扩散后，韩国政府从上月4日起暂停免签证入境济州，至今已有一个月，济州旅游业受到严重冲击。据济州道和济州旅游协会等消息...网页链接 ,,cn,昨天 12:53,3,3,weibo
563,2月29日星期六，华盛顿州卫生部门 @WADeptHealth和美国疾控中心报告，一名因COVID-19住院的患者死亡。这是美国境内报道的第一例COVID-19（新型冠状病毒导致的感染）死亡病例。在美国，有些人将根据暴露程度而面临更大的COVID19风险。与COVID-19患者有密切接触的人风险最大。疑似或确认暴露者应与其医 ...全文,,cn,3/2/20,3,2,weibo
564,最近的世界局势可谓十分复杂：1土俄为了地中海油气田资源在叙利亚玩出了花，土耳其顺便还拿10万难民当筹码跟欧盟谈条件2全球COVID-19疫情升级，中国算是靠着举国之力控制住了，其他区域情况不妙，日韩今年经济肯定是凉了，全球经济不容乐观。3美国和塔利班和解并撤军，这么多年敢情是为了啥？4国家 ...全文,,cn,昨天 14:19,3,3,weibo
565,【#文在寅#就政府供给**不力向全民道歉】#韩国时局# 韩国总统文在寅3日主持召开国务会议时就#新型冠状病毒#（#COVID-19#）疫情之下政府供给**不力向全民道歉。文在寅说...网页链接 ,,cn,昨天 14:17,3,3,weibo
566,【钟南山团队：如管控措施推迟5天，中国内地疫情规模将扩大至3倍】广州呼吸健康研究院3月2日在其官方公众号转载“AME科研时间”发布的消息称，中国工程院院士钟南山团队近日在《JournalofThoracicDisease》期刊发表“基于SEIR优化模型和AI对公共卫生干预下的中国COVID-19(新冠肺炎)暴发趋势预测”的研 ...全文,,cn,昨天 14:10,3,3,weibo
567,【韩国新天地教徒电询收尾 大邱阳性率高达**%】#韩国时局# 韩国中央灾难安全对策本部3日表示，截至当天零时，已经对#新天地教会#信徒19.5162万名中19.2634万名（98.7%）进行电话调查，确认是否出现#新型冠状病毒#（#COVID-19#）感染症状...网页链接 ,,cn,昨天 14:01,3,3,weibo
568,#钟南山团队建议严格防控实施至4月底# 钟南山团队建议严格防控至4月底，医药医疗板块还会有瓜吃吗？钟南山院士团队近日在《Journal of Thoracic Disease》期刊发表“基于SEIR优化模型和AI对公共卫生干预下的中国COVID-19（新型冠状病毒肺炎）爆发趋势预测”的文章中提到，依照团队最新的模型，把研 ...全文,,cn,昨天 13:46,3,3,weibo
569,3月2日，马云公益基金会与澳大利亚Peter Doherty感染与免疫研究所（下称“Doherty研究所”）正式签署捐赠协议，前者将捐赠共计320万澳元（约1470万人民币）以支持研究所针对新型冠状病毒（COVID-19）疫苗的研发工作，以期进一步加速疫苗的研发进程。Doherty研究所由墨尔本大学和皇家墨尔本医院联合成 ...全文,,cn,昨天 13:34,3,3,weibo
570,虽然 Fauci，就是之前传说「被禁言」那位美版钟南山， 再次强调新冠病死率应该明显低于 1%。但我还是觉得他可能低估了。COVID-19 病程长，很多死亡会发生在感染 10 多天后甚至更久，Fauci 用钟南山发表的队列研究作参考可能不太合适，毕竟钟文的数据是 01.29 之前的。 ,,cn,昨天 12:40,3,3,weibo
571,最近建了这样一个档案夹，每天摘录COVID-19的Pandemic进展，科学研究的方向以及自己的反思和思考，这是我想到的最有意义的事情。我们都是历史见证者 ,,cn,昨天 12:26,3,3,weibo
572,为然——2017超话美国进入两难：隔离，普通人储蓄抗不过，不隔离疫情传播防不了jx天行健1天前美国东部时间29日，华盛顿州出现首例COVID-19（新冠肺炎）死亡病例，死者为一名50多岁的男性，感染路径不明。随后美国总统特朗普不得不承认，美国国内确诊人数“可能”会增加。无独有偶，2月29日， ...全文,,cn,昨天 07:57,3,3,weibo
573,"【疫情蔓延 #花木兰日韩推迟上映#】迪士尼真人电影《花木兰》日本韩国将推迟上映。韩国原定3月公映，新档期待定。日本从原定的4月17日推迟至5月22日公映。The release of Disney's live-action movie ""Mulan"" was delayed in South Korea and Japan on Monday because of the COVID-19 outbreak in the ...全文",,cn,昨天 08:44,3,3,weibo
574,在加拿大蒙特利尔市发现了一个 COVID-19 病例后，魁北克省卫生部长 Danielle McCann 表示，人们应该开始考虑采取预防措施，例如要经常洗手，与别人见面的时候别握手，也别亲脸（双颊吻）。她在接受采访时说：见面握手和两颊轻吻一直是我们的传统和文化，但在当前的情况下最好不要这样做，手确实是传 ...全文,,cn,昨天 10:27,3,3,weibo
575,加拿大的公共卫生官员说，截止到星期一（3 月 2 日）下午，加拿大已有 27 个新型冠状病毒 （COVID-19）病例：安大略省 18 例卑诗省 8 例魁北克省 1 例。安省首席卫生官 David Williams 医生表示，新增的病例均与旅行有关，被感染者目前在家里进行自我隔离。 ,,cn,昨天 10:25,3,3,weibo
576,【韩指挥家#郑明勋#赴日演出后主动隔离取消赴*日程】韩国著名指挥家郑明勋结束在#新型冠状病毒#（#COVID-19#）疫情蔓延的日本演出后，取消意...网页链接 ,,cn,昨天 10:19,3,3,weibo
577,【Trump : Make America Great Again】比尔盖茨：COVID-19可能是百年不遇的全球性流行病川普粉儿：我不相信你#美国疫情# #美国新冠肺炎死亡人数升至6人# ,,cn,昨天 10:12,3,3,weibo
578,"#同心抗疫#Since the outbreak of COVID-19, Wang Shufang, Director and General Manager of the Transportation Information Department of the China Transport Telecommunication & Information Center, and her team members have been standing by to ensure problem-free road transport across ...全文",,cn,昨天 10:00,3,3,weibo
579,几乎人人易感！新冠肺炎的10个最新知识点来源：新京报    新冠肺炎疫情燎原全球，除南极大陆外无一幸免。    2月29日，国家卫健委官方网站发布了中国-世界卫生组织新型冠状病毒肺炎(COVID-19) 联合考察报告，公布了联合考察组于2月16日至24日在华考察调研的主要发现。    我们梳理出以下10个最新知 ...全文,,cn,昨天 09:59,3,3,weibo
580,#美国确诊新冠肺炎已增至105例# 【美国华盛顿州确诊18例新冠已死亡6例】截至3月3日8：33，美国累计确诊covid-19病例上升到105。死亡6例。由于目前美国病人的核酸检测还没有完全放开，所有的病例必须请CDC人员先会诊确认同意才能送检，所以实际的发病人数可能远远不止105这个数。从发病曲线图来看处于快 ...全文,,cn,昨天 09:55,3,3,weibo
581,#全民携手抗疫情# 【美国数百学者致信彭斯：新冠暴发史无前例 影响程度取决于领导人反应】一份由四百余名美国公共卫生、医学、法律、经济学等各界学者参与联署的公开信于当地时间2日在美国各主流媒体发布。这封题为“实现新冠病毒(COVID-19)的公平有效应对”的公开信提出，“在现代美国历史上，COVID-1 ...全文,,cn,昨天 09:44,3,3,weibo
582,【世卫组织：新冠疫情爆发已致3000多人死亡  正进入“从未涉足过的领域”】世卫组织：新冠疫情爆发已致3000多人死亡 正进入“从未涉足过的领域” 随着全球的Covid-19累计确诊病例超过90000例，死亡人数超过3000例，世界卫生组织总干事谭德塞表示，世界现在正“步入从未涉足过的领域”。根据约翰·霍普金斯大学冠状病 ,,cn,昨天 09:43,3,3,weibo
583,【或说】钟南山院士团队：#若管控措施推迟5天实施 疫情规模将扩大至3倍#近日，钟南山院士团队公开发表关于COVID-19趋势预测文章，预测了新冠肺炎疫情全国在2月下旬达到峰值，月底趋于平缓。如管控措施推迟5天实施，中国大陆的疫情规模预估将扩大至3倍；如减低武汉管控力度，湖北可能在3月中旬出现第二 ...全文,,cn,昨天 11:04,3,3,weibo
584,"【#真相放大镜#| 数千人逃往越南，只因中国新冠疫情？谣言！】Recently, a video went viral claiming that thousands of people rushed to Vietnam to escape China's COVID-19 outbreak through the Friendship Pass, a border crossing to Vietnam in south China's Guangxi Zhuang Autonomous Regi ...全文",,cn,3/2/20,3,2,weibo
585,COVID-19你知道吗？NCP换了副面孔可别不认识它哟！#战“疫”卡酷和你在一起##抗疫行动# @杨若天TIAN 卡酷少儿的微博视频 ,,cn,昨天 10:53,3,3,weibo
586,【87个国家和地区对韩国采取入境管制措施】据韩国外交部3日消息，截至当天上午9时，因新型冠状病毒（COVID-19）疫情对韩国采取入境管制措施的国家和地区为87个，较前一天增加4个。截至发稿，共有36个国家和地区对韩国采取全面或限期禁止入境措施，马尔代夫禁止访问过大邱市、庆尚北道、庆尚南道、釜 ...全文,,cn,昨天 09:58,3,3,weibo
